0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,0,30,1.96349537372589,30,2.61799383163452,30,3.92699074745178,30,5.89048624038696,30,6.54498481750488,30,8.50848007202148,30,9.81747722625732,30,11.1264743804932,30,12.4354705810547,30,13.0899696350098,30,15.7079629898071,30,15.7079629898071,30,17.671459197998,30,18.9804553985596,30,18.9804553985596,30,20.9439506530762,30,21.5984497070312,30,22.9074459075928,30,24.2164440155029,30,24.8709411621094,30,26.1799392700195,30,26.1799392700195,30,28.1434345245361,30,28.7979335784912,30,29.4524307250977,30,29.4524307250977,30,30.7614288330078,30,31.4159259796143,30,32.7249221801758,30,32.7249221801758,30,32.7249221801758,30,33.3794212341309,30,34.0339202880859,30,34.688419342041,30,34.688419342041,30,35.3429183959961,30,35.3429183959961,30,35.3429183959961,30,35.3429183959961,30,35.9974174499512,30,35.3429183959961,30,36.651912689209,30,35.9974174499512,30,35.9974174499512,30,36.651912689209,30,35.9974174499512,30,36.651912689209,30,35.9974174499512,30,36.651912689209,30,35.9974174499512,30,35.9974174499512,30,35.9974174499512,30,35.9974174499512,30,35.9974174499512,30,35.9974174499512,30,35.3429183959961,30,34.688419342041,30,35.3429183959961,30,34.688419342041,30,34.0339202880859,30,34.688419342041,30,34.0339202880859,30,34.688419342041,30,33.3794212341309,30,33.3794212341309,30,33.3794212341309,30,33.3794212341309,30,32.7249221801758,30,32.7249221801758,30,32.0704231262207,30,32.0704231262207,30,32.0704231262207,30,32.0704231262207,30,31.4159259796143,30,30.7614288330078,30,31.4159259796143,30,30.7614288330078,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.7614288330078,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,28.7979335784912,30,28.7979335784912,30,28.7979335784912,30,28.7979335784912,30,28.7979335784912,30,28.1434345245361,30,28.1434345245361,30,28.7979335784912,30,28.1434345245361,30,28.1434345245361,30,28.1434345245361,30,28.1434345245361,30,28.1434345245361,30,28.1434345245361,30,28.1434345245361,30,28.1434345245361,30,28.1434345245361,30,27.4889354705811,30,28.1434345245361,30,28.7979335784912,30,27.4889354705811,30,28.1434345245361,30,28.1434345245361,30,28.7979335784912,30,28.1434345245361,30,28.1434345245361,30,28.7979335784912,30,28.7979335784912,30,28.7979335784912,30,28.7979335784912,30,28.7979335784912,30,28.7979335784912,30,29.4524307250977,30,29.4524307250977,30,28.7979335784912,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,31.4159259796143,30,30.1069297790527,30,30.1069297790527,30,31.4159259796143,30,30.1069297790527,30,30.7614288330078,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,28.7979335784912,30,28.7979335784912,30,29.4524307250977,30,29.4524307250977,30,28.7979335784912,30,29.4524307250977,30,29.4524307250977,30,28.7979335784912,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,28.7979335784912,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,28.7979335784912,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,29.4524307250977,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,29.4524307250977,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,28.7979335784912,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,28.7979335784912,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.7614288330078,30,29.4524307250977,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,29.4524307250977,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,29.4524307250977,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,28.7979335784912,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,28.7979335784912,30,29.4524307250977,30,28.7979335784912,30,29.4524307250977,30,29.4524307250977,30,28.7979335784912,30,30.1069297790527,30,28.7979335784912,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,29.4524307250977,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,28.7979335784912,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,28.7979335784912,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,29.4524307250977,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,29.4524307250977,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30,30.7614288330078,30,30.1069297790527,30
